Fecha,Actividad,Horario,Rango_de_edad,Duracion,Centro,Direccion,Distrito,Telefono
2023-11-24,Pilates acuático,19:15,De 15 a 64 años,45 minutos,Cerro Almodóvar,"Calle Cerro Almodóvar, 9, 28007, Madrid",Villa de Vallecas,913314047.0
2023-11-24,Prueba de nivel de natación,14:00,,5 minutos,Cerro Almodóvar,"Calle Cerro Almodóvar, 9, 28007, Madrid",Villa de Vallecas,913314047.0
2023-11-24,Triatlón por Madrid,"19:00, 20:00",De 15 a 64 años,60 minutos,Cerro Almodóvar,"Calle Cerro Almodóvar, 9, 28007, Madrid",Villa de Vallecas,913314047.0
2023-11-24,Pilates,18:30,De 15 a 64 años,60 minutos,Ciudad de los Poetas,"Calle de Antonio Machado, 12, 28035, Madrid",,
2023-11-24,Caminar por Madrid,11:30,,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-24,Entrenamiento por intervalos**,20:00,De 15 a 64 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-24,Fuerza Gap/Core,19:00,De 15 a 64 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-24,Pilates,"12:30, 16:00",A partir de 15 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-24,Tenis acondicionamiento,21:00,A partir de 15 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-24,Yoga,17:00,A partir de 15 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-24,Cubo Gym Cross Training/Funcional,"11:00, 16:00, 17:00, 18:00, 19:00",De 15 a 64 años,60 minutos,Cubo Gym Las Tablas,"Calle Fromista Esq Calle Castiello de Jaca, 28050, Madrid",Fuencarral-El Pardo,915880432.0
2023-11-24,Cubo Gym Cross Training/Funcional,"11:00, 16:00, 17:00, 18:00, 19:00",De 15 a 64 años,45 minutos,Cubo Gym Madrid Río,"Paseo Bajo de la Virgen del Puerto, 28005, Madrid",Centro,915880432.0
2023-11-24,Cubo Gym Cross Training/Funcional,"11:00, 16:00, 17:00, 18:00, 19:00",De 15 a 64 años,60 minutos,Cubo Gym Retiro,"Pª de Fernán Núñez, (en ""Capricho Castillete""), 28009, Madrid",Retiro,915880432.0
2023-11-24,Carrera Acuática,20:15,De 15 a 64 años,45 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-24,Ciclo sala,"19:00, 20:15",De 15 a 64 años,45 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-24,Fuerza GAP,19:00,De 15 a 64 años,60 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-24,Fuerza hipopresivos,20:00,De 15 a 64 años,60 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-24,Natación acondicionamiento,19:30,De 15 a 64 años,45 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-24,Prueba de nivel de natación,"16:30, 16:45, 18:30",A partir de 6 años,5 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-24,Cubo Gym Cross /Training,"11:30, 17:15",De 15 a 64 años,45 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-24,Cuerpo mente,19:30,De 15 a 64 años,60 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-24,Fuerza GAP MesD,11:45,De 15 a 64 años,30 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-24,Gimnasia acuática,19:45,De 15 a 64 años,45 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-24,Natación acondicionamiento,18:30,De 15 a 64 años,45 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-24,Prueba de nivel natación,"16:30, 18:15",,15 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-24,Actividad física y juego,17:00,De 4 a 5 años,45 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-24,Combinada sala,19:30,De 15 a 64 años,60 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-24,Cross Training Cubo Gym,"12:30, 17:00",De 15 a 64 años,60 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-24,Fitness,18:00,De 15 a 64 años,60 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-24,Pilates,"15:30, 19:00",De 15 a 64 años,60 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-24,Carrera Acuática,13:00,De 15 a 64 años,45 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-24,Estiramientos relajación,15:30,De 15 a 64 años,60 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-24,Fitness Acuático,"11:00, 13:00, 19:00",De 15 a 64 años,45 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-24,Fuerza GAP,15:30,De 15 a 64 años,60 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-24,Natación acondicionamiento,12:00,De 15 a 64 años,45 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-24,Pilates,"12:00, 19:00",De 15 a 64 años,60 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-24,Atletismo acondicionamiento,"15:30, 19:30",De 18 a 64 años,60 minutos,Estadio Vallehermoso,"Calle Jesús Maestro c/v. Melquiadas Álvarez, 28003, Madrid",,
2023-11-24,Cubo Gym Cross Training/Funcional,"15:30, 16:30, 18:45",De 15 a 64 años,45 minutos,Estadio Vallehermoso,"Calle Jesús Maestro c/v. Melquiadas Álvarez, 28003, Madrid",,
2023-11-24,Tenis acondicionamiento,16:30,De 15 a 64 años,60 minutos,Eva Duarte,"Calle Doctor Gómez Ulla, 9, 28028, Madrid",,
2023-11-24,Baile,12:00,De 15 a 64 años,60 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-24,Estiramientos relajación,19:00,De 15 a 64 años,30 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-24,Fitness Acuatico,15:45,De 15 a 64 años,45 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-24,Gimnasia acuática,19:45,De 15 a 64 años,45 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-24,Natación acondicionamiento,"19:45, 20:30",De 15 a 64 años,45 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-24,Padel acondicionamiento,17:00,De 15 a 64 años,60 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-24,Prueba de nivel natación,"17:00, 19:00",,,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-24,Fuerza en sala multitrabajo,18:00,A partir de 16 años,60 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-24,Fuerza GAP,19:00,De 15 a 64 años,45 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-24,Gimnasia acuática,16:15,De 15 a 64 años,45 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-24,Natación acondicionamiento,19:15,De 15 a 64 años,45 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-24,Pádel acondicionamiento,19:00,De 15 a 64 años,60 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-24,Pilates,18:00,De 15 a 70 años,60 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-24,Pruebas de nivel de natación,"13:30, 15:30, 19:30",A partir de 6 años,10 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-24,Ciclo sala,18:00,De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-24,Entrenamiento funcional.,17:00,De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-24,Estiramientos relaj BodyBalance,20:00,De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-24,Fitness BodyCombat,19:00,De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-24,Fuerza General BodyPump,18:00,De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-24,Pilates,"11:00, 18:00, 19:00",De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-24,Ciclo sala,19:15,De 15 a 64 años,45 minutos,Fuente del Berro,"Calle de Elvira, 36, 28028, Madrid",Salamanca,915881369.0
2023-11-24,Fitness,18:00,De 15 a 64 años,60 minutos,Fuente del Berro,"Calle de Elvira, 36, 28028, Madrid",Salamanca,915881369.0
2023-11-24,Pilates MesD,"17:00, 20:00",De 15 a 64 años,60 minutos,Fuente del Berro,"Calle de Elvira, 36, 28028, Madrid",Salamanca,915881369.0
2023-11-24,Yoga,11:00,De 15 a 64 años,60 minutos,Fuente del Berro,"Calle de Elvira, 36, 28028, Madrid",Salamanca,915881369.0
2023-11-24,Aletas acondicionamiento,20:00,De 15 a 64 años,60 minutos,Gallur,"Calle de Gallur, 2, 28047, Madrid",,
2023-11-24,Estiramientos relajación,11:30,De 15 a 64 años,30 minutos,Gallur,"Calle de Gallur, 2, 28047, Madrid",,
2023-11-24,Gimnasia acuática,12:00,De 15 a 64 años,45 minutos,Gallur,"Calle de Gallur, 2, 28047, Madrid",,
2023-11-24,Natación acondicionamiento,16:00,De 15 a 64 años,45 minutos,Gallur,"Calle de Gallur, 2, 28047, Madrid",,
2023-11-24,Prueba de nivel NATACIÓN,"13:30, 17:00, 17:30, 18:45",A partir de 6 años,15 minutos,Gallur,"Calle de Gallur, 2, 28047, Madrid",,
2023-11-24,Fitness,18:30,De 15 a 64 años,60 minutos,Gimnasio Moscardó,"Calle del Pilar de Zaragoza, 93, 28028, Madrid",,
2023-11-24,Fitness acuático MesD,20:15,De 15 a 64 años,45 minutos,Gimnasio Moscardó,"Calle del Pilar de Zaragoza, 93, 28028, Madrid",,
2023-11-24,Gimnasia acuática,14:00,De 15 a 64 años,45 minutos,Gimnasio Moscardó,"Calle del Pilar de Zaragoza, 93, 28028, Madrid",,
2023-11-24,Natación acondicionamiento,"15:00, 16:00, 20:15",De 15 a 64 años,45 minutos,Gimnasio Moscardó,"Calle del Pilar de Zaragoza, 93, 28028, Madrid",,
2023-11-24,Aletas acondicionamiento,15:15,De 15 a 64 años,45 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-24,Cubo Gym Cross Training/Funcional,11:15,De 15 a 64 años,45 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-24,Estiramientos relajación,14:30,De 15 a 64 años,30 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-24,Fuerza CORE,12:15,De 15 a 64 años,30 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-24,Natación acondicionamiento,"15:15, 20:00",De 15 a 64 años,45 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-24,Aletas acondicionamiento,16:15,De 15 a 64 años,45 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Caminar por Madrid,10:15,De 15 a 64 años,90 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Carrera Acuática,12:45,De 15 a 64 años,45 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Ciclo sala,19:15,De 15 a 64 años,45 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Cuerpo mente,"12:00, 19:00",De 15 a 64 años,60 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,-Estiramiento relajación,17:00,De 15 a 64 años,60 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Gimnasia acuática,15:15,De 15 a 64 años,45 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Gimnasia acuática,19:00,De 15 a 64 años,45 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Natación acondicionamiento,14:30,De 15 a 64 años,45 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Pilates Iniciación,"16:00, 18:00",De 15 a 64 años,60 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,PRUEBA DE NIVEL NATACIÓN,"16:15, 19:15",A partir de 6 años,15 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-24,Ciclo sala,13:15,De 15 a 64 años,45 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-24,Fuerza hipopresivos,11:30,De 15 a 64 años,30 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-24,Gimnasia acuática,13:15,De 15 a 64 años,45 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-24,Natación acondicionamiento,20:30,De 15 a 64 años,45 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-24,Pilates,15:00,De 15 a 64 años,60 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-24,Tenis acondicionamiento,11:30,,60 minutos,La Bombilla,"Paseo Senda del Rey, 8, 28040, Madrid",,
2023-11-24,Cubo Gym Cross Training/Funcional,16:00,De 15 a 64 años,45 minutos,La Chopera,"Paseo de Fernán Núñez, 3, 28009, Madrid",,
2023-11-24,Pilates MesD,18:00,De 15 a 64 años,50 minutos,La Chopera,"Paseo de Fernán Núñez, 3, 28009, Madrid",,
2023-11-24,Fuerza en sala multitrabajo,"17:00, 19:00, 20:00",A partir de 16 años,60 minutos,La Elipa,"Calle Alcalde Garrido Juaristi, 17, 28030, Madrid",,
2023-11-24,Pickleball acondicionamiento,"17:00, 18:00",De 17 a 64 años,60 minutos,La Elipa,"Calle Alcalde Garrido Juaristi, 17, 28030, Madrid",,
2023-11-24,Pilates,11:00,De 16 a 64 años,60 minutos,La Elipa,"Calle Alcalde Garrido Juaristi, 17, 28030, Madrid",,
2023-11-24,Pilates,12:00,De 15 a 64 años,60 minutos,La Elipa,"Calle Alcalde Garrido Juaristi, 17, 28030, Madrid",,
2023-11-24,Tenis acondicionamiento,"11:00, 17:00, 20:00",De 17 a 64 años,60 minutos,La Elipa,"Calle Alcalde Garrido Juaristi, 17, 28030, Madrid",,
2023-11-24,Baloncesto acondicionamiento,18:00,De 16 a 64 años,60 minutos,La Fundi,"Calle Alicante, 14, 28045, Arganzuela.",,
2023-11-24,Cubo Gym Cross Training/Funcional,16:45,De 16 a 64 años,45 minutos,La Fundi,"Calle Alicante, 14, 28045, Arganzuela.",,
2023-11-24,Pickleball acondicionamiento,"15:45, 19:15, 20:15",A partir de 16 años,60 minutos,La Fundi,"Calle Alicante, 14, 28045, Arganzuela.",,
2023-11-24,Pilates MesD,15:30,De 16 a 64 años,60 minutos,La Fundi,"Calle Alicante, 14, 28045, Arganzuela.",,
