Fecha,Actividad,Horario,Rango_de_edad,Duracion,Centro,Direccion,Distrito,Telefono
2023-11-28,Pilates,20:30,De 15 a 64 años,60 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-28,Ciclo sala,19:00,De 15 a 64 años,45 minutos,Las Cruces,"Avenida de los Poblados, 72, 28044, Madrid",Latina,915888600.0
2023-11-28,Cubo Gym Cross Training/Funcional,18:00,De 15 a 64 años,45 minutos,Las Cruces,"Avenida de los Poblados, 72, 28044, Madrid",Latina,915888600.0
2023-11-28,Padel acondicionamiento / Nivel alto,21:15,De 15 a 64 años,60 minutos,Las Cruces,"Avenida de los Poblados, 72, 28044, Madrid",Latina,915888600.0
2023-11-28,Ciclo Sala,18:45,De 15 a 64 años,45 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-28,Circuito fitness,13:15,De 15 a 64 años,45 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-28,Fitness,20:15,De 15 a 64 años,60 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-28,Fuerza GAP MsD,18:15,De 15 a 64 años,60 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-28,Marcha nórdica por Madrid,16:00,De 15 a 64 años,90 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-28,Padel acondicionamiento,21:00,De 15 a 64 años,60 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-28,Correr por Madrid,20:00,De 15 a 64 años,90 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-28,Cubo Gym Cross Training/ funcional,"19:30, 20:15",De 15 a 64 años,45 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-28,Natación acondicionamiento,"12:15, 16:45, 20:15",De 15 a 64 años,45 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-28,Pilates,19:00,De 15 a 64 años,60 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-28,Prueba de nivel natación,"13:45, 16:15",,5 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-28,Natación acondicionamiento 1,15:15,De 15 a 64 años,45 minutos,María Jesús Rosa,"Avenida de Monforte de Lemos, 38 A, 28029, Madrid",,
2023-11-28,Natación acondicionamiento 2,"16:00, 19:45",De 15 a 64 años,45 minutos,María Jesús Rosa,"Avenida de Monforte de Lemos, 38 A, 28029, Madrid",,
2023-11-28,Natación acondicionamiento 2 EXPRESS,20:30,De 15 a 64 años,30 minutos,María Jesús Rosa,"Avenida de Monforte de Lemos, 38 A, 28029, Madrid",,
2023-11-28,Aletas acondicionamiento,13:00,De 16 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Ciclo sala,"16:00, 21:00",De 15 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Cross Training,19:00,De 15 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Cubo Gym Cross Training/Funcional.,"12:00, 16:15, 20:15, 21:00",De 15 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Estiramientos relajación express,"14:00, 21:00",De 16 a 64 años,30 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Fitness,18:00,De 16 a 64 años,60 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Fitness acuático,16:00,De 15 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Gimnasia acuática,20:15,De 16 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Marcha nórdica por Madrid,12:00,De 15 a 64 años,90 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Natación acondicionamiento,"14:15, 16:15",De 16 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Pilates,15:00,De 16 a 64 años,60 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-28,Aerofitness,20:00,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Ciclo sala,19:15,De 15 a 64 años,45 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Combinada sala,19:30,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Cubo Gym Cross Training/Funcional,"18:15, 19:00, 20:15",De 15 a 64 años,45 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Entrenamiento en suspensión,17:00,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Fitness,19:00,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Fitness Acuatico,16:00,De 15 a 64 años,45 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Fuerza CORE,16:15,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Fuerza en sala multitrabajo,20:00,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Padel acondicionamiento,21:00,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Padel acondicionamiento,"12:15, 20:00",De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Pilates,"15:15, 20:00",De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Pilates acuático sobre tabla,19:00,De 15 a 64 años,45 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Tenis acondicionamiento,20:00,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-28,Correr por Madrid,18:30,De 15 a 64 años,90 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Cubo Gym Cross Training/ Funcional,"12:00, 16:00, 17:15, 18:00",De 15 a 64 años,45 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Entrenamiento funcional,20:00,De 15 a 64 años,60 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Fuerza CORE,12:15,De 18 a 64 años,30 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Gimnasia acuática,"19:15, 20:15",De 15 a 64 años,45 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Marcha nórdica por Madrid,12:00,De 15 a 64 años,90 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Natación acondicionamiento,"12:45, 20:15",De 15 a 64 años,45 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Pádel acondicionamiento,19:00,De 15 a 64 años,60 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Pilates,12:15,De 16 a 64 años,60 minutos,Orcasitas,"Avenida de Rafaela Ybarra, 52, 28026, Madrid",,
2023-11-28,Aletas acondicionamiento,13:00,De 15 a 64 años,45 minutos,Orcasur,"Calle de Moreja, 11, 28041, Madrid",,
2023-11-28,Combinada de sala,"19:00, 19:00",De 16 a 64 años,60 minutos,Orcasur,"Calle de Moreja, 11, 28041, Madrid",,
2023-11-28,Natación acondicionamiento,13:00,De 15 a 64 años,45 minutos,Orcasur,"Calle de Moreja, 11, 28041, Madrid",,
2023-11-28,Prueba de nivel de natación,"16:30, 16:45, 19:45",,,Orcasur,"Calle de Moreja, 11, 28041, Madrid",,
2023-11-28,Carrera Acuática Express,13:00,De 15 a 64 años,30 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Ciclo Sala Express,19:00,De 18 a 64 años,30 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Cubo Gym Crosstraining/Funcional,13:00,De 16 a 64 años,45 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Estiramientos relajación,12:30,De 15 a 64 años,60 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Fitness acuático MeD,18:30,De 16 a 65 años,45 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Fuerza CORE,19:30,De 16 a 64 años,30 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Funcional MesD,20:00,De 18 a 64 años,60 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Natación acondicionamiento N1,"12:00, 20:15",De 18 a 64 años,45 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Pádel acondicionamiento,20:00,De 18 a 60 años,60 minutos,Palomeras,"Calle del Tranvía de Arganda, 4, 28031, Madrid",,
2023-11-28,Cubo Gym Cross Training,17:15,De 15 a 64 años,45 minutos,Plata y Castañar,"Paseo de Plata y Castañar, 7, 28021, Madrid",,
2023-11-28,Fuerza GAP Express,17:30,De 15 a 64 años,30 minutos,Plata y Castañar,"Paseo de Plata y Castañar, 7, 28021, Madrid",,
2023-11-28,Yoga,18:30,De 15 a 64 años,60 minutos,Plata y Castañar,"Paseo de Plata y Castañar, 7, 28021, Madrid",,
2023-11-28,Circuito fitness,15:00,De 15 a 64 años,30 minutos,Playa Victoria,"Calle de la Hierbabuena, 2, 28039, Madrid",,
2023-11-28,Cubo Gym Crosstraining / Funcional,"11:45, 12:30, 13:15, 16:15, 17:15",De 15 a 64 años,45 minutos,Playa Victoria,"Calle de la Hierbabuena, 2, 28039, Madrid",,
2023-11-28,Estiramientos relajación,"12:30, 14:00, 19:00",A partir de 16 años,30 minutos,Playa Victoria,"Calle de la Hierbabuena, 2, 28039, Madrid",,
2023-11-28,Fuerza GAP,17:00,De 15 a 64 años,60 minutos,Playa Victoria,"Calle de la Hierbabuena, 2, 28039, Madrid",,
2023-11-28,Karate acondicionamiento,20:15,A partir de 14 años,60 minutos,Playa Victoria,"Calle de la Hierbabuena, 2, 28039, Madrid",,
2023-11-28,Pádel acondicionamiento,17:00,De 15 a 64 años,60 minutos,Playa Victoria,"Calle de la Hierbabuena, 2, 28039, Madrid",,
2023-11-28,Pilates,13:30,De 15 a 65 años,60 minutos,Playa Victoria,"Calle de la Hierbabuena, 2, 28039, Madrid",,
2023-11-28,Pilates,16:00,De 15 a 65 años,60 minutos,Playa Victoria,"Calle de la Hierbabuena, 2, 28039, Madrid",,
2023-11-28,Circuito fitness,15:00,De 15 a 64 años,60 minutos,Pradillo,"Calle de Pradillo 33, 28002, Madrid",,
2023-11-28,Cuerpo mente,16:00,De 15 a 64 años,60 minutos,Pradillo,"Calle de Pradillo 33, 28002, Madrid",,
2023-11-28,Fitness,21:00,De 15 a 64 años,60 minutos,Pradillo,"Calle de Pradillo 33, 28002, Madrid",,
2023-11-28,Fuerza hipopresivos,15:30,De 15 a 64 años,30 minutos,Pradillo,"Calle de Pradillo 33, 28002, Madrid",,
2023-11-28,Gimnasia acuática,12:15,De 15 a 64 años,45 minutos,Pradillo,"Calle de Pradillo 33, 28002, Madrid",,
2023-11-28,Pilates,14:00,De 15 a 64 años,60 minutos,Pradillo,"Calle de Pradillo 33, 28002, Madrid",,
2023-11-28,Fitness,20:00,De 15 a 64 años,60 minutos,Pueblo Nuevo,"Calle Francisco Rioja, 14, 28017, Madrid",,
2023-11-28,Entrenamiento por intervalos,21:00,De 15 a 64 años,,Raúl González,"Calle de Benimamet, 137, 28021, Madrid",,
2023-11-28,Estiramientos relajación,12:30,De 15 a 64 años,60 minutos,Raúl González,"Calle de Benimamet, 137, 28021, Madrid",,
2023-11-28,Fuerza GAP,20:00,De 15 a 64 años,30 minutos,Raúl González,"Calle de Benimamet, 137, 28021, Madrid",,
2023-11-28,Pilates,18:00,De 15 a 64 años,60 minutos,Raúl González,"Calle de Benimamet, 137, 28021, Madrid",,
2023-11-28,Cubo Gym Cross Training / Funcional,"18:15, 19:00",De 15 a 64 años,45 minutos,San Blas,"Avenida Hellín, 47, 28037, Madrid",,
2023-11-28,Natación acondicionamiento,"16:15, 19:00",De 15 a 64 años,45 minutos,San Blas,"Avenida Hellín, 47, 28037, Madrid",,
2023-11-28,Combinada Sala Piscina,20:00,De 15 a 64 años,45 minutos,San Juan Bautista,"Calle de Treviana, 1 B, 28043, Madrid",,
2023-11-28,Entrenamiento funcionalMesD,18:00,De 15 a 64 años,45 minutos,San Juan Bautista,"Calle de Treviana, 1 B, 28043, Madrid",,
2023-11-28,Entrenamiento por intervalos,18:45,De 15 a 64 años,60 minutos,San Juan Bautista,"Calle de Treviana, 1 B, 28043, Madrid",,
2023-11-28,Fitness Acuático,19:00,De 15 a 64 años,45 minutos,San Juan Bautista,"Calle de Treviana, 1 B, 28043, Madrid",,
2023-11-28,Natación acondicionamiento,"16:00, 19:00, 20:00",De 15 a 64 años,45 minutos,San Juan Bautista,"Calle de Treviana, 1 B, 28043, Madrid",,
2023-11-28,Natación acondicionamiento,"16:00, 19:00, 20:00",De 15 a 64 años,45 minutos,San Juan Bautista,"Calle de Treviana, 1 B, 28043, Madrid",,
2023-11-28,Tenis acondicionamiento,16:00,De 15 a 64 años,60 minutos,San Juan Bautista,"Calle de Treviana, 1 B, 28043, Madrid",,
2023-11-28,Tenis acondicionamiento,18:30,De 15 a 64 años,60 minutos,Tenis Casa de Campo,"Camino Príncipe, 2, 28011, Madrid",,
2023-11-28,Fitness,"13:30, 17:30",De 15 a 64 años,60 minutos,Torrespaña,"Calle del Alcalde Sáinz de Baranda, 94, 28007, Madrid",,
2023-11-28,Fuerza GAP MesD,18:30,De 15 a 64 años,60 minutos,Torrespaña,"Calle del Alcalde Sáinz de Baranda, 94, 28007, Madrid",,
2023-11-28,Pádel acondicionamiento,11:30,De 15 a 64 años,60 minutos,Torrespaña,"Calle del Alcalde Sáinz de Baranda, 94, 28007, Madrid",,
2023-11-28,Pilates MesD,"11:30, 19:30",De 15 a 64 años,60 minutos,Torrespaña,"Calle del Alcalde Sáinz de Baranda, 94, 28007, Madrid",,
2023-11-28,Ciclo sala,"15:00, 20:00",De 16 a 64 años,45 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Cross Training,"13:30, 18:00",De 16 a 64 años,60 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Estiramientos relajación,"16:00, 19:30",,30 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Fuerza CORE,"14:00, 19:00",De 16 a 64 años,30 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Fuerza en sala multitrabajo,15:00,De 16 a 64 años,60 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Gimnasia acuática,"14:00, 15:15",De 16 a 64 años,45 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Karate acondicionamiento,19:00,De 16 a 64 años,60 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Natación acondicionamiento,"13:15, 15:15, 19:15",De 16 a 64 años,45 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Pilates,"12:00, 15:00, 16:00, 17:00, 20:00",De 16 a 64 años,60 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Prueba de nivel de natación,"12:30, 12:45, 13:00, 13:15, 13:30, 13:45, 14:00, 14:15, 16:00, 16:15, 16:30, 17:15, 17:30, 18:15, 20:30, 20:45",A partir de 6 años,10 minutos,Triángulo de Oro,"Calle de Bravo Murillo, 376, 28020, Madrid",,
2023-11-28,Combinada sala,20:00,De 15 a 64 años,60 minutos,Vicente del Bosque,"Avenida de Monforte de Lemos, 13, 28029, Madrid",,
2023-11-28,Cuerpo mente,20:00,De 15 a 64 años,60 minutos,Vicente del Bosque,"Avenida de Monforte de Lemos, 13, 28029, Madrid",,
2023-11-28,Estiramientos relajación,15:30,De 17 a 64 años,30 minutos,Vicente del Bosque,"Avenida de Monforte de Lemos, 13, 28029, Madrid",,
2023-11-28,Fitness,"18:00, 20:00",De 17 a 64 años,60 minutos,Vicente del Bosque,"Avenida de Monforte de Lemos, 13, 28029, Madrid",,
2023-11-28,Fuerza general,19:00,De 17 a 64 años,60 minutos,Vicente del Bosque,"Avenida de Monforte de Lemos, 13, 28029, Madrid",,
2023-11-28,Padel acondicionamiento,16:00,De 17 a 64 años,60 minutos,Vicente del Bosque,"Avenida de Monforte de Lemos, 13, 28029, Madrid",,
2023-11-28,Pilates,"17:00, 19:00",De 17 a 64 años,60 minutos,Vicente del Bosque,"Avenida de Monforte de Lemos, 13, 28029, Madrid",,
2023-11-28,Ciclo sala,20:15,A partir de 15 años,45 minutos,Wilfred Agbonavbare,"Calle Reguera de Tomateros, 39 B, 28053, Madrid",,
2023-11-28,Cubo Gym Cross Training/Funcional*,19:15,De 15 a 64 años,45 minutos,Wilfred Agbonavbare,"Calle Reguera de Tomateros, 39 B, 28053, Madrid",,
2023-11-28,Estiramientos relajación express,12:30,A partir de 15 años,30 minutos,Wilfred Agbonavbare,"Calle Reguera de Tomateros, 39 B, 28053, Madrid",,
2023-11-28,Fitness,21:00,A partir de 15 años,60 minutos,Wilfred Agbonavbare,"Calle Reguera de Tomateros, 39 B, 28053, Madrid",,
2023-11-28,Fitness acuatico MesD,16:00,A partir de 15 años,45 minutos,Wilfred Agbonavbare,"Calle Reguera de Tomateros, 39 B, 28053, Madrid",,
2023-11-28,Gimnasia acuática,"12:00, 20:15, 21:15",De 15 a 64 años,,Wilfred Agbonavbare,"Calle Reguera de Tomateros, 39 B, 28053, Madrid",,
