Fecha,Actividad,Horario,Rango_de_edad,Duracion,Centro,Direccion,Distrito,Telefono
2023-11-14,Aerofitness,20:00,De 15 a 64 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-14,Fitness **,"19:00, 20:00",De 15 a 64 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-14,Marcha nórdica por Madrid,19:00,De 15 a 64 años,90 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-14,Pilates,"16:00, 18:00",A partir de 15 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-14,Yoga,21:00,A partir de 15 años,60 minutos,Concepción,"Calle de José del Hierro, 5, 28027, Madrid",Ciudad Lineal,914039020.0
2023-11-14,Cubo Gym Cross Training/Funcional,"16:00, 17:00, 18:00, 19:00",De 15 a 64 años,60 minutos,Cubo Gym Las Tablas,"Calle Fromista Esq Calle Castiello de Jaca, 28050, Madrid",Fuencarral-El Pardo,915880432.0
2023-11-14,Cubo Gym Cross Training/Funcional,"16:00, 17:00, 18:00, 19:00",De 15 a 64 años,45 minutos,Cubo Gym Madrid Río,"Paseo Bajo de la Virgen del Puerto, 28005, Madrid",Centro,915880432.0
2023-11-14,Cubo Gym Cross Training/Funcional,"16:00, 17:00, 18:00, 19:00",De 15 a 64 años,60 minutos,Cubo Gym Retiro,"Pª de Fernán Núñez, (en ""Capricho Castillete""), 28009, Madrid",Retiro,915880432.0
2023-11-14,Combinada piscina,"21:00, 21:00",De 15 a 64 años,60 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-14,Natación acondicionamiento,19:30,De 15 a 64 años,45 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-14,Prueba de nivel de natación,"16:45, 17:25, 18:00, 21:00",A partir de 6 años,5 minutos,Daoíz y Velarde,"Plaza de Daoíz y Velarde, 5, 28007, Madrid",,
2023-11-14,Gimnasia acuática,20:30,De 15 a 64 años,45 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-14,Natación acondicionamiento,19:00,De 15 a 64 años,30 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-14,Natación acondicionamiento,15:30,De 15 a 64 años,45 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-14,Prueba de nivel natación,18:15,,15 minutos,El Espinillo,"Carretera de Villaverde a Vallecas, 19, 28041, Madrid",,
2023-11-14,Baile Infantil,18:00,De 8 a 14 años,60 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-14,Cross Training Cubo Gym,"15:30, 17:00",De 15 a 64 años,60 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-14,Estiramientos relajación,20:00,De 15 a 64 años,45 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-14,Fuerza CORE,15:30,De 15 a 64 años,60 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-14,Funcional,20:00,De 15 a 64 años,45 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-14,Pilates,15:30,De 15 a 64 años,60 minutos,El Quijote,"Calle Numancia, 11, 28039, Madrid",Moncloa-Aravaca,914599871.0
2023-11-14,Fitness Acuático,16:00,De 15 a 64 años,45 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-14,Fuerza general,15:30,De 15 a 64 años,,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-14,Fuerza hipopresivos,18:30,De 15 a 64 años,60 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-14,Pilates,19:30,De 15 a 64 años,60 minutos,Entrevías,"Calle del Ronda Sur, 4, 28053, Madrid",,
2023-11-14,Cubo Gym Cross Training/Funcional,"15:30, 18:45, 19:30",De 15 a 64 años,45 minutos,Estadio Vallehermoso,"Calle Jesús Maestro c/v. Melquiadas Álvarez, 28003, Madrid",,
2023-11-14,PILATES,19:30,De 18 a 64 años,60 minutos,Estadio Vallehermoso,"Calle Jesús Maestro c/v. Melquiadas Álvarez, 28003, Madrid",,
2023-11-14,Carrera Acuática,15:45,De 15 a 64 años,45 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-14,Gimnasia acuática,"15:45, 19:45",De 15 a 64 años,45 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-14,Marcha nórdica por Madrid,17:00,De 15 a 64 años,90 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-14,Natación acondicionamiento,"15:45, 19:45, 20:30",De 15 a 64 años,45 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-14,Pilates,16:30,De 15 a 64 años,60 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-14,Prueba de nivel natación,"19:00, 20:30",,,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-14,Tenis acondicionamiento,20:00,De 15 a 64 años,60 minutos,Faustina Valladolid,"Calle de Ladera de los Almendros, 2, 28032, Madrid",,
2023-11-14,Aerofitness,20:00,De 15 a 64 años,60 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-14,Fitness,19:00,De 15 a 64 años,60 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-14,Fuerza en sala multitrabajo,18:00,A partir de 16 años,60 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-14,Pádel acondicionamiento,16:00,De 15 a 64 años,60 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-14,Pruebas de nivel de natación,19:00,A partir de 6 años,10 minutos,Fernando Martín,"Avenida Santo Ángel de la Guarda, 6, 28039, Madrid",,
2023-11-14,Ciclo sala,18:00,De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-14,Cubo Gym Cross Training/Funcional,19:00,De 15 a 64 años,45 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-14,Estiramientos relaj BodyBalance,20:00,De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-14,Fitness BodyCombat,19:00,De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-14,Fitness Cross,"18:00, 20:00",De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-14,Fuerza General BodyPump,"18:00, 20:00",De 15 a 64 años,60 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-14,Gimnasia acuática,"19:30, 20:15",De 15 a 64 años,45 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-14,HIIT exprés,18:30,De 15 a 64 años,30 minutos,Francisco Fernández Ochoa,"Calle Catorce Olivas, s/n, 28054, Madrid",Carabanchel,915883731.0
2023-11-14,Ciclo sala,20:05,De 15 a 64 años,45 minutos,Fuente del Berro,"Calle de Elvira, 36, 28028, Madrid",Salamanca,915881369.0
2023-11-14,Gimnasia acuatica,20:15,De 15 a 64 años,45 minutos,Fuente del Berro,"Calle de Elvira, 36, 28028, Madrid",Salamanca,915881369.0
2023-11-14,Pilates MesD,16:00,De 15 a 64 años,60 minutos,Fuente del Berro,"Calle de Elvira, 36, 28028, Madrid",Salamanca,915881369.0
2023-11-14,Entrenamiento funcional,19:00,De 15 a 64 años,60 minutos,Gallur,"Calle de Gallur, 2, 28047, Madrid",,
2023-11-14,Fitness,20:00,De 15 a 64 años,60 minutos,Gallur,"Calle de Gallur, 2, 28047, Madrid",,
2023-11-14,Prueba de nivel NATACIÓN,16:00,A partir de 6 años,15 minutos,Gallur,"Calle de Gallur, 2, 28047, Madrid",,
2023-11-14,Natación acondicionamiento,"15:00, 16:00",De 15 a 64 años,45 minutos,Gimnasio Moscardó,"Calle del Pilar de Zaragoza, 93, 28028, Madrid",,
2023-11-14,Cubo Gym Cross Training/Funcional,15:30,De 15 a 64 años,45 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-14,Fitness,"20:00, 21:00",De 15 a 64 años,60 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-14,Marcha nórdica por Madrid,19:00,De 15 a 64 años,90 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-14,Natación acondicionamiento,"15:15, 20:00",De 15 a 64 años,45 minutos,Hortaleza,"Carretera Estación de Hortaleza, 11, 28033, Madrid",Hortaleza,913821965.0
2023-11-14,Ciclo sala,"17:15, 19:00",De 15 a 64 años,45 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-14,Fuerza GAP,15:00,De 15 a 64 años,60 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-14,Natación acondicionamiento,16:15,De 15 a 64 años,45 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-14,Pilates MesD,19:00,De 15 a 64 años,60 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-14,PRUEBA DE NIVEL NATACIÓN,16:00,A partir de 6 años,15 minutos,José María Cagigal,"Calle de Santa Pola, 22, 28008, Madrid",,
2023-11-14,Ciclo sala,21:15,De 15 a 64 años,45 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-14,Estiramientos- relajación,20:00,De 15 a 64 años,30 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-14,Fuerza en sala multitrabajo,18:00,De 15 a 64 años,60 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-14,Natación acondicionamiento,15:45,De 15 a 64 años,45 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-14,Prueba de nivel natación,"16:30, 16:45, 17:15",A partir de 6 años,5 minutos,Juan de Dios Román,"Calle de José Gutiérrez Maroto, 34, 28051, Madrid",Villa de Vallecas,914801231.0
2023-11-14,Circuito fitness,21:00,De 15 a 65 años,60 minutos,La Almudena,"Calle de Nicolás Salmerón, 4, 28032, Madrid",Ciudad Lineal,915882355.0
2023-11-14,Gimnasia acuática,14:45,De 18 a 65 años,45 minutos,La Almudena,"Calle de Nicolás Salmerón, 4, 28032, Madrid",Ciudad Lineal,915882355.0
2023-11-14,Pilates Básico,"16:00, 17:00",De 18 a 65 años,60 minutos,La Almudena,"Calle de Nicolás Salmerón, 4, 28032, Madrid",Ciudad Lineal,915882355.0
2023-11-14,Pruebas de nivel natación,"16:45, 17:15, 17:45, 18:15, 18:45, 19:30, 20:45",,15 minutos,La Almudena,"Calle de Nicolás Salmerón, 4, 28032, Madrid",Ciudad Lineal,915882355.0
2023-11-14,Marcha nórdica por Madrid,15:30,De 15 a 64 años,90 minutos,La Chopera,"Paseo de Fernán Núñez, 3, 28009, Madrid",,
2023-11-14,Yoga,18:00,De 15 a 64 años,50 minutos,La Chopera,"Paseo de Fernán Núñez, 3, 28009, Madrid",,
2023-11-14,Fuerza en sala multitrabajo,"17:00, 18:00, 20:00",A partir de 16 años,60 minutos,La Elipa,"Calle Alcalde Garrido Juaristi, 17, 28030, Madrid",,
2023-11-14,Pilates,19:00,De 15 a 64 años,60 minutos,La Elipa,"Calle Alcalde Garrido Juaristi, 17, 28030, Madrid",,
2023-11-14,Tenis acondicionamiento,21:00,De 17 a 64 años,60 minutos,La Elipa,"Calle Alcalde Garrido Juaristi, 17, 28030, Madrid",,
2023-11-14,Fuerza hipopresivos,15:30,De 16 a 64 años,30 minutos,La Fundi,"Calle Alicante, 14, 28045, Arganzuela.",,
2023-11-14,Autoprotección para las mujeres,15:00,De 15 a 64 años,120 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Badminton,"16:15, 20:30",De 15 a 64 años,60 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Ciclo sala,20:30,De 15 a 64 años,45 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Cubo Gym Cross Training/Funcional,"18:30, 19:30",De 15 a 64 años,45 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Fitness acuatico,16:15,De 15 a 64 años,45 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Fuerza hipopresivos,19:30,De 15 a 64 años,60 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Gimnasia acuática,20:15,De 15 a 64 años,45 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Natación acondicionamiento,15:30,De 15 a 64 años,45 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Natación acondicionamiento,"19:30, 20:15",De 15 a 64 años,45 minutos,La Masó,"Calle La Masó, 80, 28034, Madrid",Fuencarral - El Pardo,917397555.0
2023-11-14,Gimnasia suave,18:00,De 15 a 64 años,50 minutos,Las Cruces,"Avenida de los Poblados, 72, 28044, Madrid",Latina,915888600.0
2023-11-14,Tenis acondicionamiento/ Nivel alto,21:15,De 15 a 64 años,60 minutos,Las Cruces,"Avenida de los Poblados, 72, 28044, Madrid",Latina,915888600.0
2023-11-14,Tonificación,19:00,De 15 a 64 años,50 minutos,Las Cruces,"Avenida de los Poblados, 72, 28044, Madrid",Latina,915888600.0
2023-11-14,Fitness,20:15,De 15 a 64 años,60 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-14,Marcha nórdica por Madrid,16:00,De 15 a 64 años,90 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-14,Padel acondicionamiento,21:00,De 15 a 64 años,60 minutos,Luis Aragonés,"Calle de El Provencio, 20, 28043, Madrid",,
2023-11-14,Circuito Fitness,20:15,De 15 a 64 años,45 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-14,Correr por Madrid,20:00,De 15 a 64 años,90 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-14,Cubo Gym Cross Training/ funcional,"19:30, 20:15",De 15 a 64 años,45 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-14,Natación acondicionamiento,"16:45, 20:15",De 15 a 64 años,45 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-14,Pilates,"16:00, 19:00",De 15 a 64 años,60 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-14,Prueba de nivel natación,16:15,,5 minutos,Margot Moles,"Paseo Polideportivo, 3, 28032, Madrid",,
2023-11-14,Natación acondicionamiento 1,15:15,De 15 a 64 años,45 minutos,María Jesús Rosa,"Avenida de Monforte de Lemos, 38 A, 28029, Madrid",,
2023-11-14,Natación acondicionamiento 2,"16:00, 19:45",De 15 a 64 años,45 minutos,María Jesús Rosa,"Avenida de Monforte de Lemos, 38 A, 28029, Madrid",,
2023-11-14,Natación acondicionamiento 2 EXPRESS,20:30,De 15 a 64 años,30 minutos,María Jesús Rosa,"Avenida de Monforte de Lemos, 38 A, 28029, Madrid",,
2023-11-14,Ciclo sala,"16:00, 20:00, 21:00",De 15 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-14,Cubo Gym Cross Training/Funcional.,"16:15, 19:00, 20:15, 21:00",De 15 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-14,Estiramientos relajación express,21:00,De 16 a 64 años,30 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-14,Fitness,18:00,De 16 a 64 años,60 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-14,Fitness acuático,"16:00, 19:00",De 15 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-14,Gimnasia acuática,20:15,De 16 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-14,Natación acondicionamiento,16:15,De 16 a 64 años,45 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-14,Pilates,15:00,De 16 a 64 años,60 minutos,Marqués de Samaranch,"Paseo Imperial, 18, 28005, Madrid",,
2023-11-14,Aerofitness,20:00,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-14,Circuito fitness,20:00,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-14,Combinada sala,19:30,De 15 a 64 años,60 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
2023-11-14,Cubo Gym Cross Training/Funcional,"18:15, 19:00, 20:15",De 15 a 64 años,45 minutos,Moratalaz,"Calle Valdebernardo, 2, 28030, Madrid",,
