Fecha,Actividad,Horario,Rango_de_edad,Duracion,Centro,Direccion,Distrito,Telefono
2023-11-23,Entrenamiento por Intervalos,13:15,De 15 a 64 años,30 minutos,Alfredo Goyeneche,"Calle del Arroyo de Pozuelo, 99, 28023, Madrid",Moncloa-Aravaca,913571228
2023-11-23,Estiramientos relajación,13:00,De 15 a 64 años,30 minutos,Alfredo Goyeneche,"Calle del Arroyo de Pozuelo, 99, 28023, Madrid",Moncloa-Aravaca,913571228
2023-11-23,Fitness,20:15,De 15 a 64 años,60 minutos,Alfredo Goyeneche,"Calle del Arroyo de Pozuelo, 99, 28023, Madrid",Moncloa-Aravaca,913571228
2023-11-23,Gimnasia acuática,20:15,De 15 a 64 años,45 minutos,Alfredo Goyeneche,"Calle del Arroyo de Pozuelo, 99, 28023, Madrid",Moncloa-Aravaca,913571228
2023-11-23,Natación acondicionamiento,"13:00, 15:45",De 15 a 64 años,45 minutos,Alfredo Goyeneche,"Calle del Arroyo de Pozuelo, 99, 28023, Madrid",Moncloa-Aravaca,913571228
2023-11-23,Pádel acondicionamiento,20:00,De 15 a 64 años,60 minutos,Alfredo Goyeneche,"Calle del Arroyo de Pozuelo, 99, 28023, Madrid",Moncloa-Aravaca,913571228
2023-11-23,Pilates,11:00,De 15 a 64 años,60 minutos,Alfredo Goyeneche,"Calle del Arroyo de Pozuelo, 99, 28023, Madrid",Moncloa-Aravaca,913571228
2023-11-23,Pilates,16:00,De 15 a 64 años,60 minutos,Alfredo Goyeneche,"Calle del Arroyo de Pozuelo, 99, 28023, Madrid",Moncloa-Aravaca,913571228
2023-11-23,Aletas acondicionamiento,16:15,De 15 a 64 años,45 minutos,Aluche,"Avenida de las Águilas, 14, 28044, Madrid",Latina,917062868
2023-11-23,Correr por Madrid,19:30,De 15 a 64 años,90 minutos,Aluche,"Avenida de las Águilas, 14, 28044, Madrid",Latina,917062868
2023-11-23,Cubo Gym Cross Training/Funcional,"18:15, 19:15",De 15 a 64 años,45 minutos,Aluche,"Avenida de las Águilas, 14, 28044, Madrid",Latina,917062868
2023-11-23,Fitness,"10:00, 19:15",De 15 a 64 años,60 minutos,Aluche,"Avenida de las Águilas, 14, 28044, Madrid",Latina,917062868
2023-11-23,Fitness acuático MesD,"15:30, 16:15, 19:30",De 15 a 64 años,45 minutos,Aluche,"Avenida de las Águilas, 14, 28044, Madrid",Latina,917062868
2023-11-23,Marcha nórdica por Madrid,"10:00, 19:00",De 15 a 64 años,90 minutos,Aluche,"Avenida de las Águilas, 14, 28044, Madrid",Latina,917062868
2023-11-23,Natación acondicionamiento,"14:15, 15:30",De 15 a 64 años,45 minutos,Aluche,"Avenida de las Águilas, 14, 28044, Madrid",Latina,917062868
2023-11-23,Pádel acondicionamiento,"11:00, 18:00",De 15 a 64 años,60 minutos,Aluche,"Avenida de las Águilas, 14, 28044, Madrid",Latina,917062868
